"thing_author_id","key.event","comments_count","collection_count","downloads_count","files_count","thing_like_count","made_count","remix_count","remixed_froms_count","views_count","tags_count","design.strategy","ES1","ES2","ES3","ES4"
"SpencerAjax","3",0,0,34,2,0,0,0,2,127,1,"free-riding",0,1,0,0
"Spencercroy","3",0,0,15,1,0,0,0,1,78,1,"free-riding",0,1,0,0
"Spencerdavis217","2",4,19,218,2,12,0,0,0,1211,3,"private",0,1,0,0
"spencermem","3",0,0,17,1,1,0,0,1,63,1,"free-riding",0,1,0,0
"spencers","2",5,100,1718,5,62,8,0,1,20773,14,"blended",0.666666666666667,0.333333333333333,0,0
"spencoid","3",0,2,148,4,4,0,0,0,1022,10,"private",0,1,0,0
"spennh","3",0,0,28,2,0,0,0,2,135,2,"free-riding",0,1,0,0
"spenza","1",0,7,655,1,6,0,0,0,4670,2,"private",0,1,0,0
"spepe","2",0,2,248,6,0,0,0,6,1222,5,"free-riding",0.25,0.75,0,0
"sperez12","2",0,0,29,1,0,0,0,1,447,1,"free-riding",1,0,0,0
"speroh","2",0,0,95,1,0,0,0,0,777,0,"private",0,1,0,0
"sperratt","2",0,0,87,2,0,0,0,2,594,2,"free-riding",0,1,0,0
"spezzer","2",15,332,6086,72,181,9,0,3,41000,14,"blended",0,1,0,0
"spezzer","3",3,55,926,17,50,0,1,0,4153,2,"private",0,1,0,0
"Spfaff1994","2",1,31,458,2,26,1,0,0,1576,5,"private",1,0,0,0
"Sphere300","2",0,15,121,1,10,0,0,0,1123,3,"private",0,1,0,0
"sphereinabox","2",3,14,194,2,23,0,0,1,2315,3,"free-riding",0,1,0,0
"sphereinabox","3",2,74,445,6,44,2,0,3,2951,9,"free-riding",0,0.5,0,0.5
"sphetz","1",3,7,422,3,7,1,0,1,2035,0,"free-riding",0,1,0,0
"sphynx","2",32,1139,21312,73,734,70,67,14,103463,72,"blended",0,1,0,0
"spicygeorge","1",3,6,933,3,6,0,0,0,3430,18,"private",0,1,0,0
"SpiderKenny","3",0,4,128,3,6,1,0,0,410,9,"private",0,1,0,0
"Spidermonkey98","3",0,0,26,1,0,0,0,1,269,1,"free-riding",0,1,0,0
"spidersam99","1",0,14,512,1,10,0,0,0,3244,5,"private",0,1,0,0
"spidersam99","2",0,6,261,1,4,0,0,0,3617,15,"private",0,1,0,0
"SpiderSpartan","1",2,25,1106,2,18,1,1,0,3799,0,"private",0,1,0,0
"Spiderspoon","3",0,0,20,1,0,0,0,1,80,1,"free-riding",0,1,0,0
"spidie","1",1,4,741,6,3,0,0,2,2389,0,"blended",0,1,0,0
"spifbob","3",0,0,8,1,0,0,0,1,30,1,"free-riding",0,1,0,0
"Spikebuck","2",0,0,56,1,0,0,0,1,381,1,"free-riding",0,1,0,0
"SpikedGoat","2",0,19,405,5,17,0,0,2,2163,4,"blended",0.25,0.75,0,0
"SpikedGoat","3",0,0,48,1,0,0,0,0,375,0,"private",0,1,0,0
"Spikee","3",0,1,253,9,9,0,0,1,1792,8,"blended",1,0,0,0
"Spikenzie","1",15,160,3687,9,148,1,1,0,22419,32,"private",0.6,0.4,0,0
"SpikeRS3","2",0,3,247,4,1,1,0,0,1003,0,"private",0,1,0,0
"SpikeRS3","3",0,0,53,1,3,0,0,0,506,0,"private",0,1,0,0
"spikey","3",0,0,21,1,0,0,0,1,75,1,"free-riding",1,0,0,0
"spili","2",2,0,59,2,0,0,0,0,648,4,"private",0,1,0,0
"spillmunson","2",0,0,140,5,0,0,0,5,653,2,"free-riding",0,1,0,0
"Spilltown","3",0,0,25,1,1,0,0,1,137,0,"free-riding",0,1,0,0
"spilz","2",0,0,103,2,1,0,0,2,436,1,"free-riding",0.5,0.5,0,0
"Spimu9","3",0,5,178,2,7,0,1,0,1727,6,"private",0,1,0,0
"Spin240","2",0,4,113,1,1,0,0,1,549,1,"free-riding",1,0,0,0
"SPINA","3",21,152,5052,106,165,3,0,0,21485,1,"private",0.857142857142857,0.142857142857143,0,0
"spindle_dev","1",0,24,1817,10,14,0,0,0,2995,12,"private",1,0,0,0
"spindle_dev","2",2,61,583,7,47,1,0,2,4212,4,"blended",1,0,0,0
"Spindoctor","2",0,24,642,10,14,2,1,0,1941,7,"private",0,1,0,0
"Spindoctor","3",0,9,80,1,5,0,0,2,819,8,"free-riding",0,1,0,0
"spinjim","1",0,3,171,1,3,0,0,0,1559,0,"private",1,0,0,0
"Spinlectrix","3",0,0,47,1,2,0,0,1,196,1,"free-riding",0,1,0,0
"Spinnchen","3",0,0,69,4,0,0,0,2,146,2,"free-riding",0,1,0,0
"spinner","3",0,0,222,10,0,0,0,0,318,0,"private",1,0,0,0
"Spinogrizz","3",3,47,293,1,20,11,0,0,2148,3,"private",0,1,0,0
"spinorkit","3",10,107,742,9,48,4,1,1,4829,3,"blended",0,0.666666666666667,0,0.333333333333333
"SpinStabilized","3",0,1,37,1,1,0,0,0,250,0,"private",0,1,0,0
"spiracy","3",1,50,1022,14,50,0,1,0,4572,0,"private",0,1,0,0
"spirit2014","3",2,1,72,1,5,0,0,1,446,0,"free-riding",0,1,0,0
"Spiritdude","1",2,70,1133,4,55,0,0,0,5774,11,"private",0,0,0,1
"Spiritdude","2",3,95,493,5,60,0,0,0,5123,5,"private",0,0.666666666666667,0,0.333333333333333
"spiritplumber","3",6,138,801,16,96,1,0,1,5185,8,"blended",0,1,0,0
"Spishka","2",0,0,33,1,1,0,0,1,198,0,"free-riding",0,1,0,0
"spitfire3439","3",0,1,25,3,0,0,0,3,180,3,"free-riding",0,1,0,0
"SpitStir","2",0,10,316,5,6,0,0,0,1158,0,"private",0,1,0,0
"spiwokv","3",0,1,47,1,5,0,0,0,523,0,"private",0,1,0,0
"spjakob","2",0,10,45,1,3,0,0,0,350,0,"private",0,1,0,0
"Spk64","2",9,96,2057,21,43,1,0,2,8670,12,"blended",0,1,0,0
"Splashattack129","3",0,0,14,1,0,0,0,1,65,1,"free-riding",0,1,0,0
"splasho","3",1,21,58,1,21,0,0,0,979,10,"private",0,1,0,0
"spleenboy","1",0,22,870,2,14,0,1,1,9141,12,"blended",0,1,0,0
"spleenboy","2",1,57,410,1,31,0,0,0,6583,7,"private",0,1,0,0
"spleipnir","3",1,10,152,4,5,0,0,1,722,0,"free-riding",1,0,0,0
"Splerin","2",0,21,420,1,15,0,0,0,2232,0,"private",0,1,0,0
"Splerin","3",7,NA,NA,9,NA,NA,0,0,NA,0,"private",0.8,0.2,0,0
"splita","3",0,1,10,1,0,0,0,1,57,1,"free-riding",1,0,0,0
"splitbrain","1",3,8,254,1,7,2,0,1,3220,0,"free-riding",0,1,0,0
"splitbrain","2",0,6,181,2,3,0,0,0,1006,5,"private",0,1,0,0
"Splivi","3",27,52,1651,42,38,0,0,0,9452,0,"private",0,1,0,0
"splod","1",7,20,10,0,19,0,0,0,2350,5,"private",0,1,0,0
"Splooge759","1",0,0,124,1,0,0,0,0,558,1,"private",0,1,0,0
"Splorky","3",1,8,162,5,12,0,0,0,1211,9,"private",0.333333333333333,0.666666666666667,0,0
"SplotchyInk","1",20,49,674,2,52,3,1,0,4416,7,"private",0,1,0,0
"SplotchyInk","3",0,12,313,3,22,3,0,2,1051,7,"blended",0,1,0,0
"splshawn","2",0,0,35,1,0,0,0,1,192,0,"free-riding",0,1,0,0
"Spmckitrick","2",0,0,107,3,0,0,0,3,481,2,"free-riding",0,1,0,0
"spmesg","2",0,1,57,2,0,0,0,2,323,2,"free-riding",0,1,0,0
"spnk242","3",0,2,70,1,6,0,0,0,356,9,"private",0,1,0,0
"spodeopieter","2",10,98,1774,24,71,1,0,15,11313,56,"blended",0.428571428571429,0.571428571428571,0,0
"Spodesta","3",0,10,133,2,14,0,0,2,1144,0,"free-riding",0,1,0,0
"spoetnik","3",0,2,167,4,5,0,0,2,551,1,"blended",0,1,0,0
"Sponge","2",0,25,449,2,24,0,0,0,4505,12,"private",0,1,0,0
"spongebob","3",0,0,49,1,0,0,0,0,330,0,"private",0,1,0,0
"SponGino","3",0,6,55,1,2,0,0,0,300,0,"private",0,1,0,0
"sponnet","1",46,633,12991,32,378,10,8,8,81854,18,"blended",0,1,0,0
"sponnet","2",9,147,2958,33,85,5,1,3,18168,3,"blended",0,0.833333333333333,0,0.166666666666667
"sponnet","3",1,8,151,5,10,0,0,4,1553,1,"blended",0.333333333333333,0.666666666666667,0,0
"spoocke","3",1,3,31,2,1,0,0,0,269,1,"private",0,1,0,0
"spoogle","1",4,35,1369,6,32,2,2,0,6007,12,"private",0.333333333333333,0.333333333333333,0,0.333333333333333
"spooky","2",0,0,58,2,0,0,0,2,332,2,"free-riding",0,1,0,0
"spooner2011","1",2,44,646,1,31,2,0,1,3771,3,"free-riding",1,0,0,0
"spooner2011","2",25,656,6611,45,494,21,3,0,40630,65,"private",0.85,0.15,0,0
"spooner2011","3",0,14,77,1,13,1,0,0,582,0,"private",1,0,0,0
"spoor11","2",0,0,45,2,0,0,0,2,180,2,"free-riding",0,1,0,0
"spoor11","3",0,0,30,2,0,0,0,2,194,1,"free-riding",0,1,0,0
"spope","3",4,277,3310,100,251,0,2,10,11630,110,"blended",0.111111111111111,0.888888888888889,0,0
"sporekat","2",0,6,259,3,1,0,0,3,1279,3,"free-riding",0,1,0,0
"sporkins","1",0,39,404,1,35,1,0,0,3360,12,"private",0,1,0,0
"SporkX","3",0,0,23,1,0,0,0,1,125,0,"free-riding",0,1,0,0
"sporrino","3",0,15,412,3,19,0,1,0,2116,7,"private",0,1,0,0
"Sportrider12584","3",0,2,150,6,3,1,0,0,935,6,"private",0,1,0,0
"SportsCenter05","3",0,0,13,2,0,0,0,0,109,0,"private",0,1,0,0
"sportsmedicine","3",0,0,9,1,0,0,0,1,23,1,"free-riding",1,0,0,0
"sportykourty30","2",0,1,198,1,3,0,0,0,810,0,"private",0,1,0,0
"sportzes","3",1,36,576,7,40,0,0,0,3243,7,"private",0,1,0,0
"SportzNut13","3",0,0,9,1,0,0,0,1,43,1,"free-riding",0,1,0,0
"Spot","1",3,6,387,2,5,0,1,0,1034,0,"private",0,1,0,0
"spot1984","2",9,90,434,4,55,0,3,0,4894,12,"private",0,1,0,0
"Spotmatic","2",0,7,138,2,5,0,0,0,1292,4,"private",0,1,0,0
"Spottedleaf","3",0,0,9,1,0,0,0,1,40,0,"free-riding",0,1,0,0
"SpottieDottie","3",0,0,246,13,0,0,0,13,925,12,"free-riding",0,1,0,0
"spotzero","3",1,21,239,7,17,0,0,1,1497,0,"blended",0,1,0,0
"spowers42","2",0,1,149,4,1,0,0,3,1128,3,"blended",0.25,0.75,0,0
"spowers42","3",0,2,214,5,2,0,0,0,822,2,"private",0,1,0,0
"SPPWR","3",0,0,41,2,0,0,0,2,246,2,"free-riding",0.5,0.5,0,0
"spracklen","2",0,0,245,7,0,0,0,7,1445,6,"free-riding",0,1,0,0
"Sprakash02","3",0,0,7,1,0,0,0,1,55,1,"free-riding",0,1,0,0
"Sprang1","2",0,16,517,4,14,0,0,0,3485,2,"private",1,0,0,0
"sprayberry2","3",0,0,54,3,0,0,0,1,112,1,"free-riding",1,0,0,0
"Sprayer3D","2",0,11,105,1,9,0,0,0,1314,0,"private",0,1,0,0
"Sprayer3D","3",0,0,19,1,0,0,0,1,67,1,"free-riding",0,1,0,0
"sprecks","2",0,0,22,1,0,0,0,1,149,1,"free-riding",0,1,0,0
"spree","2",0,0,94,2,0,0,0,2,408,0,"free-riding",1,0,0,0
"spreelanka","2",0,0,31,1,0,0,0,1,148,0,"free-riding",0,1,0,0
"spreeufer","3",0,0,22,1,0,0,0,1,50,1,"free-riding",0,1,0,0
"spresse1","2",5,45,2062,19,30,0,3,0,5840,4,"private",0.5,0.5,0,0
"spresse1","3",0,2,121,5,0,0,0,0,312,0,"private",0,1,0,0
"Spriest","3",0,1,107,6,0,0,0,6,586,6,"free-riding",0,1,0,0
"springbokcomputers","2",0,0,24,1,0,0,0,1,105,0,"free-riding",0,1,0,0
"SpringRocketRob","2",0,0,380,9,0,0,0,9,1914,9,"free-riding",0,1,0,0
"SpringsX","2",12,273,929,4,173,1,0,1,11976,26,"blended",0,1,0,0
"springwell","2",0,0,185,7,1,0,0,7,863,7,"free-riding",0.5,0.5,0,0
"sprior","3",1,10,133,3,6,0,0,1,980,0,"blended",0,1,0,0
"Spritzee","3",0,0,5,1,0,0,0,1,33,0,"free-riding",0,1,0,0
"sprocket1597","3",7,17,485,10,18,0,0,3,2753,3,"blended",0,1,0,0
"sprue","2",0,32,208,2,26,0,0,0,1443,3,"private",0,1,0,0
"sprue","3",0,45,456,11,47,1,1,3,2569,7,"blended",0.2,0.8,0,0
"spruk805","2",0,4,138,2,6,0,0,1,695,1,"blended",0.5,0.5,0,0
"spruk805","3",0,0,25,1,0,0,0,1,119,1,"free-riding",0,1,0,0
"sprylo","1",16,89,3778,18,88,5,0,6,25395,20,"blended",0.4,0.6,0,0
"SPS","2",0,0,87,3,1,0,0,3,454,1,"free-riding",0,1,0,0
"spuddermax","3",0,30,872,11,23,1,0,0,2964,25,"private",0,1,0,0
"Spudguy77","3",0,0,78,12,0,0,0,4,189,4,"free-riding",0,1,0,0
"Spudukie","3",0,0,42,2,0,0,0,2,254,2,"free-riding",0,1,0,0
"spunkmaggot","3",0,0,35,1,1,0,0,1,135,1,"free-riding",1,0,0,0
"Spurcell","3",0,0,12,1,1,0,0,0,123,0,"private",0,1,0,0
"spurgco","2",2,41,741,10,23,0,0,2,3349,13,"free-riding",0,1,0,0
"Spurlin96","3",0,0,16,2,0,0,0,1,56,1,"free-riding",0,1,0,0
"sputtermick","3",0,8,88,3,5,0,0,3,655,0,"free-riding",0.5,0.5,0,0
"spux","2",0,NA,NA,2,NA,NA,0,3,NA,3,"free-riding",0,1,0,0
"spux","3",4,14,498,9,32,1,0,1,3569,3,"blended",0,1,0,0
"spycom","2",1,2,278,6,1,0,0,5,1709,3,"blended",0.25,0.5,0,0.25
"spyd6","3",0,1,14,3,0,0,0,3,166,0,"free-riding",0,1,0,0
"spydaonair","3",0,1,42,2,2,0,0,2,209,2,"free-riding",0,1,0,0
"spydarbot","1",2,0,168,1,0,0,0,0,838,4,"private",0,1,0,0
"spyder_21","1",5,6,3409,24,4,0,0,0,1366,7,"private",1,0,0,0
"spyfeedback","2",0,2,90,2,1,0,0,0,717,0,"private",0,1,0,0
"spyfeedback","3",0,12,351,10,11,0,0,0,2264,0,"private",0,1,0,0
"SpyGuyIan","3",0,7,206,5,5,0,0,0,811,5,"private",0,1,0,0
"Spyke","3",0,0,5,1,0,0,0,1,49,1,"free-riding",0,1,0,0
"SPyKER","2",0,1,105,1,1,0,0,0,1581,0,"private",0,1,0,0
"spyle","2",0,43,160,1,23,0,16,0,1670,5,"private",0,1,0,0
"spyluke123","3",0,0,555,27,0,0,0,1,153,1,"free-riding",1,0,0,0
"spymongoose","2",0,19,1143,5,15,1,0,3,15052,17,"blended",0,0.75,0,0.25
"Spyrakos","2",0,6,196,1,1,0,0,0,1497,4,"private",0,1,0,0
"SpyrxTV","2",0,2,15,0,1,0,0,0,735,0,"private",0,1,0,0
"SQ9MDD","2",0,5,206,5,4,1,0,0,1027,0,"private",1,0,0,0
"SQ9MDD","3",2,70,920,22,61,0,0,0,4784,0,"private",1,0,0,0
"sqdcandy99","1",2,56,1650,4,44,0,0,0,5618,0,"private",0,1,0,0
"sqiddrgn","1",1,8,155,1,5,0,0,0,777,0,"private",0,1,0,0
"sqitfire","3",0,0,10,1,0,0,0,1,68,0,"free-riding",0,1,0,0
"Squags","3",0,6,132,3,7,0,0,0,1061,4,"private",0,1,0,0
"Squared22","3",0,0,12,1,0,0,0,1,55,1,"free-riding",0,1,0,0
"Squashie","3",3,22,186,5,13,1,0,0,831,0,"private",0,1,0,0
"Squazzy","3",0,0,16,1,0,0,0,1,99,1,"free-riding",0,1,0,0
"squbel","3",2,116,1420,38,122,0,0,3,8189,49,"blended",0,1,0,0
"Squee","3",0,0,70,4,0,0,0,4,271,3,"free-riding",0,1,0,0
"squeekjjy","3",0,2,103,3,2,0,0,0,498,0,"private",0,1,0,0
"squeezef1","2",0,1,34,1,0,0,0,1,332,1,"free-riding",0,1,0,0
"squi","3",0,0,24,2,0,0,0,2,98,2,"free-riding",0,1,0,0
"Squidalmighty","3",0,0,8,1,0,0,0,1,32,0,"free-riding",0,1,0,0
"Squidosmc","3",0,1,49,4,0,0,0,2,161,1,"free-riding",0,0.5,0,0.5
"squigley","3",0,1,729,73,3,0,1,71,3029,52,"blended",0.0555555555555556,0.944444444444444,0,0
"squirrel","3",0,22,187,3,6,0,0,0,962,0,"private",0,1,0,0
"Squirrel_Whisperer","1",0,19,4052,24,11,0,0,0,5213,11,"private",0,1,0,0
"Squirrel_Whisperer","3",0,9,297,7,8,1,0,1,1148,0,"blended",0,1,0,0
"squirrelhammer","3",0,3,37,1,2,1,0,1,266,0,"free-riding",0,1,0,0
"Squirrelly","3",0,1,25,2,0,0,0,2,226,1,"free-riding",0,1,0,0
"sqwill","2",4,85,1088,3,63,3,0,0,4935,7,"private",0,1,0,0
"sraby1","3",0,0,17,2,0,0,0,2,100,2,"free-riding",0.5,0.5,0,0
"sraghav2123","3",0,0,32,1,2,0,0,0,195,0,"private",1,0,0,0
"sraifman","3",0,1,83,2,3,0,0,0,296,0,"private",0,1,0,0
"sramage94","3",0,1,76,2,1,0,0,1,347,0,"blended",0,1,0,0
"sranta","3",2,14,242,4,16,0,0,0,1140,0,"private",0,1,0,0
"sraz","3",0,0,10,1,0,0,0,1,78,1,"free-riding",0,1,0,0
"srbecerrita","3",0,1,62,1,4,0,0,0,290,0,"private",0,1,0,0
"srduval","1",2,5,409,1,5,0,0,0,1861,0,"private",0,1,0,0
"sreekanth","2",0,15,1113,19,9,0,0,13,5910,9,"free-riding",0,1,0,0
"sreekanth","3",0,0,81,5,0,0,0,5,521,5,"free-riding",0,1,0,0
"sreekolli15","2",0,0,22,1,0,0,0,1,135,1,"free-riding",0,1,0,0
"sreenath","3",1,27,742,2,19,0,0,0,1332,0,"private",0,1,0,0
"sreenathkrishnan","2",0,0,28,1,0,0,0,1,142,1,"free-riding",0,1,0,0
"Srek","1",6,102,2711,8,82,1,1,0,13474,19,"private",0,1,0,0
"Srek","2",5,126,1218,11,108,3,2,0,13520,25,"private",0,1,0,0
"Srek","3",0,47,542,7,39,0,0,0,2963,11,"private",0,1,0,0
"srener","2",0,0,25,1,0,0,0,1,236,0,"free-riding",1,0,0,0
"srepmub","1",39,461,6775,19,401,1,2,2,110394,26,"blended",0,0.666666666666667,0,0.333333333333333
"srepmub","2",24,543,5780,44,345,4,4,6,53935,52,"blended",0,0.75,0,0.25
"srepmub","3",0,42,665,21,61,1,0,2,3911,27,"blended",0,0.8,0,0.2
"sretep","2",0,0,43,1,0,0,0,0,257,0,"private",0,1,0,0
"srgin3d","1",0,0,112,1,0,0,0,0,500,0,"private",0,1,0,0
"srgo","3",0,1,44,1,2,0,0,0,234,0,"private",0,1,0,0
"sridhar_rajagopal","2",1,28,218,1,19,0,0,0,1400,0,"private",0,1,0,0
"srijancreation","3",0,3,14,1,1,0,0,0,138,0,"private",0,1,0,0
"srik","2",0,0,142,2,0,0,0,2,764,1,"free-riding",0,0.5,0,0.5
"srimurali90","2",0,0,42,1,0,0,0,1,243,1,"free-riding",1,0,0,0
"srinivas","2",0,0,49,2,0,0,0,2,290,2,"free-riding",0,1,0,0
"sriranjan","1",0,2,521,5,0,0,0,0,563,1,"private",0,1,0,0
"srjasinski","3",0,0,103,7,1,0,0,7,576,5,"free-riding",0.2,0.8,0,0
"srl4770","2",0,0,56,2,0,0,0,2,247,2,"free-riding",0.5,0.5,0,0
"srlopez","3",0,0,28,2,0,0,0,2,143,1,"free-riding",0,1,0,0
"srmakerbot","3",0,0,26,1,0,0,0,0,154,0,"private",0,1,0,0
"srmarisol","2",0,0,100,4,0,0,0,2,383,2,"free-riding",0,1,0,0
"srmDesign","3",0,20,67,1,17,0,0,0,488,0,"private",0,1,0,0
"srmoore","1",0,2,159,1,1,0,0,0,1847,1,"private",1,0,0,0
"SROB","3",0,0,22,1,1,0,0,0,171,2,"private",0,1,0,0
"Srokap","3",6,21,374,10,16,2,0,2,1496,0,"free-riding",0,1,0,0
"srownin","2",0,6,263,1,8,0,0,0,3458,4,"private",0,1,0,0
"srPowdercoating","2",0,2,125,1,2,1,0,0,2080,0,"private",0,1,0,0
"Srsguy","1",17,128,3444,13,97,1,3,2,15917,41,"blended",0.6,0,0,0.4
"srstech","2",0,1,116,3,0,0,0,3,552,1,"free-riding",0.5,0.5,0,0
"sru","3",0,1,51,2,1,1,0,0,346,0,"private",0,0,0,1
"Sruli_Broocker","2",0,1,60,1,0,0,0,0,540,0,"private",0,1,0,0
"srw1417","2",0,16,329,6,15,0,0,1,1840,8,"blended",0,1,0,0
"srwalter","1",0,9,578,2,9,1,0,0,3787,0,"private",0,1,0,0
"ss48745","3",0,0,9,1,0,0,0,1,78,1,"free-riding",0,1,0,0
"ssa3512","2",4,13,261,3,24,0,0,1,2021,8,"blended",0,1,0,0
"ssa3512","3",0,5,62,2,3,0,0,1,482,1,"blended",0,0.5,0,0.5
"ssacer","3",0,0,12,1,0,0,0,1,61,1,"free-riding",0,1,0,0
"ssaggers","2",20,428,4820,59,317,2,0,2,27038,52,"blended",0.5,0.5,0,0
"ssaggers","3",0,150,1582,31,116,6,0,0,7001,67,"private",0,1,0,0
"ssakuda","1",4,11,396,3,8,0,0,0,1671,2,"private",0,1,0,0
"ssakuda","2",1,2,94,2,2,0,0,0,448,2,"private",0,1,0,0
"ssandvik","3",0,12,141,3,9,0,0,1,655,4,"blended",0.5,0.5,0,0
"ssauvayre","3",1,5,310,4,8,0,0,1,998,9,"free-riding",0,1,0,0
"ssc","1",2,24,1721,7,31,0,2,0,8963,20,"private",0,1,0,0
"sscafuri","2",0,0,113,3,0,0,0,0,282,0,"private",1,0,0,0
"sscherrer","2",4,48,663,11,45,0,0,1,5074,0,"blended",0.285714285714286,0.714285714285714,0,0
"sscherrer","3",3,21,245,5,13,1,0,3,1485,0,"blended",0.25,0.75,0,0
"sschutte","3",0,0,11,1,0,0,0,1,76,1,"free-riding",0,1,0,0
"ssd","1",78,1202,37183,122,918,50,31,17,112545,160,"blended",0.0294117647058824,0.264705882352941,0,0.705882352941177
"ssd","2",0,4,322,3,4,0,0,1,3054,3,"blended",0.5,0.5,0,0
"ssdm1988","2",1,2,48,1,2,0,0,0,523,0,"private",0,1,0,0
"ssdm1988","3",0,0,1,1,0,0,0,1,19,1,"free-riding",0,1,0,0
"SShelley","2",5,104,836,5,105,3,0,0,4379,9,"private",0.5,0.5,0,0
"ssherman","3",0,0,67,6,0,0,0,6,251,5,"free-riding",0.75,0.25,0,0
"sshh12","3",0,0,14,1,0,0,0,1,84,1,"free-riding",0,1,0,0
"sshs","3",0,2,32,1,0,0,0,1,158,1,"free-riding",1,0,0,0
"sshwarts","2",0,0,38,1,0,1,0,1,427,1,"free-riding",0,1,0,0
"ssignore","3",0,13,250,5,15,0,0,0,1274,0,"private",0,1,0,0
"ssimpkin","2",0,0,44,1,0,0,0,1,204,1,"free-riding",0,1,0,0
"ssimpkin","3",2,6,65,2,7,0,0,0,737,0,"private",0,1,0,0
"ssinnott","3",0,22,133,7,7,0,0,0,378,2,"private",0,1,0,0
"ssj3","3",0,0,13,1,0,0,0,1,82,1,"free-riding",1,0,0,0
"sslopes","3",0,0,18,2,0,0,0,2,110,2,"free-riding",0,1,0,0
"ssmayda","2",1,9,1130,21,10,0,1,1,6598,4,"blended",0,1,0,0
"Ssmigielski","2",15,327,10186,94,229,0,1,2,50810,55,"blended",0,1,0,0
"Ssmigielski","3",1,25,254,2,29,0,0,1,772,0,"free-riding",0,1,0,0
"ssmith","2",0,0,138,1,0,0,0,0,317,0,"private",0,1,0,0
"ssmyers102","3",2,24,382,9,10,0,0,0,1963,7,"private",0,1,0,0
"ssoj","2",0,2,46,1,2,0,0,0,336,0,"private",0,1,0,0
"sspiege3","2",0,0,71,2,0,0,0,2,393,2,"free-riding",1,0,0,0
"ssrdi02","2",0,0,33,1,0,0,0,1,226,1,"free-riding",0,1,0,0
"sss2142","3",0,2,43,1,4,0,0,0,393,0,"private",0,1,0,0
"sss860149","2",0,0,28,1,0,0,0,1,145,1,"free-riding",0,1,0,0
"sss860149","3",5,25,321,7,20,1,0,1,1565,1,"blended",0,1,0,0
"sssapier","3",0,0,157,14,0,0,0,14,663,13,"free-riding",0.5,0.5,0,0
"sssidney","1",17,58,2312,11,48,1,1,1,7181,6,"blended",0,1,0,0
"sssidney","2",3,20,1262,12,18,3,0,1,7329,1,"blended",0,0.8,0,0.2
"sssidney","3",4,30,792,18,45,0,0,1,3520,8,"blended",0,0.833333333333333,0,0.166666666666667
"SSSoya","3",0,0,16,1,0,0,0,0,154,4,"private",0,1,0,0
"sstasino","1",0,1,121,1,2,0,0,0,613,0,"private",0,1,0,0
"sstein","3",0,0,43,4,1,0,0,4,232,4,"free-riding",0.5,0.5,0,0
"ssthomas27","3",0,0,20,4,0,0,0,4,140,0,"free-riding",0,1,0,0
"sstuart27","2",0,0,55,1,1,0,0,1,329,1,"free-riding",0,1,0,0
"ssu2k2","3",0,4,72,3,2,0,0,1,360,1,"blended",0,1,0,0
"ssured","1",19,166,2354,8,134,4,1,0,17107,19,"private",0,1,0,0
"SSW","1",7,292,3978,11,236,15,4,1,17828,36,"blended",0.75,0.25,0,0
"SSW","2",26,522,11566,10,444,63,5,0,53588,32,"private",0.5,0.5,0,0
"SSW","3",58,696,8047,25,577,32,4,0,29466,50,"private",0.333333333333333,0.666666666666667,0,0
"ssymes6","2",0,0,32,1,0,0,0,1,108,1,"free-riding",1,0,0,0
"ssyster","3",0,0,25,2,0,0,0,2,90,0,"free-riding",0,1,0,0
"st_hilton","2",0,0,41,1,0,0,0,1,164,0,"free-riding",0,1,0,0
"st03b115","3",0,0,47,5,2,0,0,5,273,5,"free-riding",1,0,0,0
"St0nkingByte","1",4,75,1963,7,62,10,2,0,8495,12,"private",0,1,0,0
"St0rmingBr4in","2",1,27,444,5,23,1,0,0,3269,24,"private",0,1,0,0
"St0rmingBr4in","3",14,190,5022,47,152,4,0,9,11730,51,"blended",0.111111111111111,0.888888888888889,0,0
"st1993","3",0,10,239,5,10,0,0,1,812,5,"blended",0,1,0,0
"ST3LLA","3",0,0,39,3,0,0,0,1,101,1,"free-riding",1,0,0,0
"st5k","3",4,19,359,9,21,1,2,8,1883,15,"blended",0,1,0,0
"stabbey","1",0,0,182,1,1,0,0,0,743,0,"private",1,0,0,0
"stabilize","3",0,7,71,1,2,0,0,0,430,5,"private",0,1,0,0
"Staccio","3",0,2,49,1,0,0,0,0,276,0,"private",0,1,0,0
"stacey_is_cool23","1",2,18,409,2,9,0,0,0,4860,12,"private",0,1,0,0
"stachwa","3",0,0,294,17,1,0,0,15,1169,10,"free-riding",0.0714285714285714,0.928571428571429,0,0
"staci","3",0,2,40,2,1,0,0,1,249,1,"blended",0.5,0.5,0,0
"Stack","3",0,0,8,2,0,0,0,2,84,0,"free-riding",0,1,0,0
"Stact13","2",8,282,4096,7,218,24,1,0,17284,4,"private",0,1,0,0
"Stact13","3",3,11,127,2,4,3,1,0,897,0,"private",0,0,0,1
"Stadslab","2",0,1,586,13,1,0,0,11,2603,8,"free-riding",0.666666666666667,0.333333333333333,0,0
"Staff","1",16,40,2398,14,35,2,10,0,13341,9,"private",0,0,0,1
"staffantan","3",0,0,26,2,0,0,0,1,102,1,"free-riding",0,1,0,0
"staffert","1",58,452,12818,33,346,13,2,2,47864,166,"blended",0.466666666666667,0.2,0,0.333333333333333
"stahlc","2",0,0,26,1,0,0,0,1,148,1,"free-riding",1,0,0,0
